         ns       /testbench/out_x          /testbench/out_z      
          delta                /testbench/out_y                   
          0  +0                  x            x            x 
      13550  +2           14265373     15164287     34535009 
      13570  +2           14300486     14830044     34981139 
      13590  +2           14321171     14472663     35406800 
      13610  +2           14327088     14093536     35810103 
      13630  +2           14317964     13694231     36189289 
      13650  +2           14293599     13276480     36542748 
      13670  +2           14253867     12842159     36869037 
      13690  +2           14198722     12393272     37166900 
      13710  +2           14128196     11931926     37435279 
      13730  +2           14042404     11460308     37673325 
      13750  +2           13941540     10980660     37880406 
      13770  +2           13825880     10495255     38056113 
      13790  +2           13695777     10006367     38200257 
      13810  +2           13551659      9516249     38312870 
      13830  +2           13394025      9027107     38394194 
      13850  +2           13223442      8541075     38444676 
      13870  +2           13040537      8060196     38464953 
      13890  +2           12845992      7586400     38455839 
      13910  +2           12640539      7121489     38418304 
      13930  +2           12424951      6667124     38353462 
      13950  +2           12200035      6224810     38262545 
      13970  +2           11966627      5795891     38146886 
      13990  +2           11725582      5381544     38007898 
      14010  +2           11477768      4982777     37847054 
      14030  +2           11224057      4600428     37665867 
      14050  +2           10965321      4235170     37465871 
      14070  +2           10702424      3887514     37248604 
      14090  +2           10436216      3557817     37015591 
      14110  +2           10167528      3246290     36768332 
      14130  +2            9897167      2953008     36508288 
      14150  +2            9625910      2677921     36236870 
      14170  +2            9354504      2420865     35955431 
      14190  +2            9083658      2181573     35665258 
      14210  +2            8814045      1959690     35367567 
      14230  +2            8546296      1754781     35063501 
      14250  +2            8281002      1566345     34754124 
      14270  +2            8018710      1393826     34440422 
      14290  +2            7759925      1236622     34123304 
